"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.069680871E1,-2.453398132E-1,-3.377711014E1,-1.570968155E1
1.070684971E1,-2.829266510E0,-4.008529221E1,-1.317021240E1
1.071689071E1,-3.171754303E0,-3.169628723E1,-1.580413513E1
1.072693171E1,-1.945953369E0,-1.538575516E1,-1.505614059E1
1.073697171E1,-7.206015015E-1,4.053570557E-1,-1.087728058E1
1.074701271E1,-7.732919312E-1,1.152423523E1,-5.365592194E0
1.075705371E1,-3.185825043E0,1.405592056E1,-1.197509766E0
1.076709371E1,-5.960604858E0,4.675227814E0,8.925938416E-1
1.077713471E1,-6.436764679E0,-6.381080475E0,4.201912079E0
1.078717571E1,-5.491031342E0,-1.309087738E1,1.000175125E1
1.079721571E1,-5.270539856E0,-1.827998657E1,6.671177216E0
1.080725671E1,-5.796246643E0,-2.607787079E1,-1.028136978E1
1.081729771E1,-3.635639648E0,-3.053021210E1,-1.742376709E1
1.082733871E1,3.911366272E-1,-2.022743683E1,-1.023960663E1
1.083737871E1,1.548380127E0,-7.093449097E0,4.664300537E-1
1.084741971E1,-1.126707001E0,1.416055298E0,7.360044708E0
1.085746071E1,-3.097658386E0,3.598367157E0,3.535797272E0
1.086750071E1,-2.634970551E0,5.921685791E-1,3.570974121E0
1.087754171E1,-3.736230469E-1,-3.728895721E0,4.882995758E0
1.088758271E1,1.968406677E0,-8.454119568E0,5.110971680E0
1.089762271E1,3.458557892E0,-1.261965729E1,4.756209412E0
1.090766371E1,3.234623566E0,-1.464225128E1,2.703827362E0
1.091770471E1,1.801354065E0,-1.509371246E1,1.673519897E0
1.092774571E1,-3.939807129E-1,-1.420456146E1,4.013154602E-1
1.093778571E1,-2.803520050E0,-1.267399429E1,-1.304237823E0
1.094782671E1,-4.946763153E0,-1.130643814E1,-2.170486450E0
1.095786771E1,-5.768853607E0,-9.800719299E0,-1.855242004E0
1.096790771E1,-4.624483337E0,-7.821984100E0,-9.678872681E-1
1.097794871E1,-2.820734253E0,-5.088817749E0,1.079255676E-1
1.098798971E1,-1.412762146E0,-3.403322754E0,2.567311249E0
1.099802971E1,-1.710942078E-1,-3.966302032E0,3.335214386E0
1.100807071E1,8.792715454E-1,-5.805677032E0,2.820584564E0
1.101811171E1,1.590742035E0,-8.207731934E0,2.302362213E0
1.102815271E1,2.260299683E0,-9.708361359E0,8.779243469E-1
1.103819271E1,2.804418182E0,-1.034229309E1,-4.698728943E-1
1.104823371E1,3.084635468E0,-1.030606842E1,-7.948471069E-1
1.105827471E1,2.838696899E0,-9.783954163E0,8.382568359E-3
1.106831471E1,1.885778503E0,-9.187893677E0,6.704557800E-1
1.107835571E1,5.212161255E-1,-8.729846191E0,1.207987976E-1
1.108839671E1,-7.436535645E-1,-8.401728516E0,-7.791297913E-1
1.109843771E1,-1.448687439E0,-8.603209534E0,-1.022673340E0
1.110847771E1,-1.277742920E0,-8.599617004E0,-1.367256775E0
1.111851871E1,-5.310955811E-1,-8.576864319E0,-2.070793762E0
1.112855971E1,8.143066406E-2,-8.793613586E0,-2.297721863E0
1.113859971E1,1.865121460E-1,-9.052126007E0,-1.782044220E0
1.114864071E1,-2.887495422E-1,-8.843310242E0,-4.959187317E-1
1.115868171E1,-1.352587280E0,-8.424930267E0,8.175997925E-1
1.116872171E1,-2.715054016E0,-8.358019409E0,1.285377045E0
1.117876271E1,-3.560795288E0,-8.771010590E0,2.502795410E-1
1.118880371E1,-3.112327881E0,-9.725126495E0,-1.270857239E0
1.119884471E1,-1.117276611E0,-1.070947952E1,-1.984123993E0
1.120888471E1,1.464554443E0,-1.161644348E1,-1.024020538E0
1.121892571E1,3.012186127E0,-1.319461166E1,5.918692017E-1
1.122896671E1,3.559148712E0,-1.365565292E1,1.411265259E0
1.123900671E1,3.689677277E0,-1.264660126E1,2.022444305E0
1.124904771E1,3.062481537E0,-1.207583817E1,2.570754089E0
1.125908871E1,1.936373291E0,-1.295930099E1,1.609602814E0
1.126912971E1,9.918374634E-1,-1.415980453E1,-1.051712952E0
1.127916971E1,9.235794067E-2,-1.486917938E1,-3.192860413E0
1.128921071E1,-4.511618042E-1,-1.431952240E1,-2.848127289E0
1.129925171E1,-7.463479614E-1,-1.389695114E1,-1.296603699E0
1.130929171E1,-1.214274902E0,-1.539518555E1,-4.622387695E-1
1.131933271E1,-7.104226685E-1,-1.688324112E1,-9.487271118E-1
1.132937371E1,5.420228577E-1,-1.681962341E1,-6.295907593E-1
1.133941471E1,1.191372528E0,-1.548170563E1,9.928852844E-1
1.134945471E1,8.611592102E-1,-1.366029327E1,3.220852203E0
1.135949571E1,-4.086502075E-2,-1.215322723E1,4.097279663E0
1.136953671E1,-1.401385803E0,-1.149654282E1,2.087558899E0
1.137957671E1,-3.436403961E0,-1.088491470E1,-2.267784119E-1
1.138961771E1,-4.904850311E0,-1.112576385E1,5.423222351E-1
1.139965871E1,-5.529950409E0,-1.294807434E1,1.625918884E0
1.140969971E1,-6.221362610E0,-1.469808517E1,1.931433563E0
1.141973971E1,-6.622079315E0,-1.574740311E1,4.831951904E-1
1.142978071E1,-6.033353577E0,-1.595666794E1,-1.550176392E0
1.143982171E1,-4.742737427E0,-1.558514053E1,-2.109563141E0
1.144986171E1,-2.809208221E0,-1.490570343E1,8.861572266E-2
1.145990271E1,-1.032552795E0,-1.408286453E1,2.458188171E0
1.146994371E1,1.523831177E-1,-1.329774719E1,1.260379028E0
1.147998471E1,5.025050354E-1,-1.202120178E1,-1.747915192E0
1.149002471E1,6.429130554E-1,-1.068508026E1,-2.433040466E0
1.150006571E1,4.980143738E-1,-9.436526642E0,-1.437011719E-2
1.151010671E1,-1.393601990E-1,-8.545729065E0,2.452649689E0
1.152014671E1,-9.017248535E-1,-7.717800751E0,2.916535034E0
1.153018771E1,-1.406924286E0,-7.024592285E0,2.453248444E0
1.154022871E1,-1.641935577E0,-6.165828094E0,1.430275726E0
1.155026971E1,-1.769620056E0,-5.194947052E0,1.412762146E0
1.156030971E1,-1.898502045E0,-4.395160217E0,2.837349701E0
1.157035071E1,-2.341880035E0,-3.710933075E0,2.953059082E0
1.158039171E1,-2.818339233E0,-3.583997040E0,2.832709351E0
1.159043171E1,-3.067570953E0,-3.528312836E0,2.398162994E0
1.160047271E1,-3.255579987E0,-3.251538391E0,4.842430115E-1
1.161051371E1,-3.270548859E0,-3.380719757E0,-3.623963928E-1
1.162055471E1,-3.138224030E0,-3.760330353E0,-9.710307312E-1
1.163059471E1,-2.996917877E0,-4.623435516E0,-2.182760925E0
1.164063571E1,-1.856289825E0,-3.726201324E0,-9.105564880E-1
1.165067642E1,-7.631130981E-1,-3.069367218E0,-5.439688110E-1
1.166071642E1,-2.618055725E-1,-3.207679596E0,-1.099613342E0
1.167075742E1,-1.766326904E-1,-3.288361816E0,-1.138233032E0
1.168079842E1,-5.357359314E-1,-3.175945587E0,-9.327104187E-1
1.169083942E1,-1.025367737E0,-2.703378296E0,-7.325765991E-1
1.170087942E1,-1.194216614E0,-1.963466949E0,-8.080197144E-1
1.171092042E1,-1.271156616E0,-1.119372253E0,-1.775906982E0
1.172096142E1,-1.346000977E0,-7.674540710E-1,-3.099304962E0
1.173100242E1,-1.065634003E0,-1.343156891E0,-4.699327698E0
1.174104242E1,-5.959107971E-1,-2.530038757E0,-6.599326630E0
1.175108342E1,-4.037104797E-1,-4.757855988E0,-9.076375580E0
1.176112442E1,-3.698808289E-1,-8.696166229E0,-1.286739212E1
1.177116442E1,-9.116043091E-2,-1.457189758E1,-1.876647491E1
1.178120542E1,-1.270857239E-1,-2.484458542E1,-1.962329315E1
1.179124642E1,-1.725611572E0,-3.598142624E1,-1.497979935E1
1.180128742E1,-3.363804932E0,-3.761467987E1,-1.538156387E1
1.181132742E1,-3.266806641E0,-2.606394974E1,-1.469823486E1
1.182136842E1,-2.847827911E0,-9.809401245E0,-1.145193558E1
1.183140942E1,-1.591490479E0,3.882925415E0,-8.136031036E0
1.184145042E1,-2.686014404E0,1.070229446E1,-5.070406036E0
1.185149042E1,-5.943989410E0,6.849905548E0,-2.131866760E0
1.186153142E1,-6.261479187E0,-4.771477661E0,1.599423981E0
1.187157242E1,-4.822222137E0,-1.318024155E1,7.485932922E0
1.188161242E1,-2.777474213E0,-1.763228348E1,5.703739014E0
1.189165342E1,-2.600542145E0,-2.123648849E1,-4.651726685E0
1.190169442E1,-2.783012695E0,-2.181353851E1,-1.051488419E1
1.191173542E1,-1.729353790E0,-1.484208572E1,-6.685247955E0
1.192177542E1,-2.293081512E0,-5.500312042E0,-1.673070831E0
1.193181642E1,-3.393443298E0,1.787433014E0,3.066373444E0
1.194185742E1,-2.441123657E0,3.757186890E0,1.018332367E0
1.195189742E1,-4.147874451E-1,-1.112187195E-1,3.839964752E0
1.196193842E1,5.339396667E-1,-5.715564423E0,6.443949738E0
1.197197942E1,1.531315613E0,-1.100526443E1,6.364015961E0
1.198202042E1,2.274819489E0,-1.504700958E1,4.532125397E0
1.199206042E1,1.968556366E0,-1.725626541E1,3.499123535E0
1.200210142E1,1.233435059E-1,-1.703128326E1,2.924917603E0
1.201214242E1,-1.822310486E0,-1.423988800E1,1.068777466E-1
1.202218342E1,-3.850293274E0,-1.152663025E1,-2.232008514E0
1.203222342E1,-5.505251770E0,-9.752070465E0,-3.095413055E0
1.204226442E1,-5.921087036E0,-8.487350464E0,-2.590363312E0
1.205230542E1,-4.778962097E0,-7.110214233E0,-1.974094849E0
1.206234642E1,-3.002606049E0,-5.524711304E0,-2.031275940E-1
1.207238642E1,-1.491947479E0,-4.538711700E0,2.733316040E0
1.208242742E1,-1.624122620E-1,-5.043162689E0,3.479364624E0
1.209246842E1,1.028361511E0,-6.358627167E0,2.826871490E0
1.210250842E1,1.800156555E0,-8.151598663E0,2.114203491E0
1.211254942E1,2.451601868E0,-9.232051849E0,1.325493622E0
1.212259042E1,2.888992310E0,-9.356443176E0,-2.547702026E-1
1.213263142E1,2.955005035E0,-9.249266052E0,-9.136999512E-1
1.214267142E1,2.623294830E0,-8.784632263E0,-2.336640930E-1
1.215271242E1,1.976639557E0,-8.188122711E0,8.958869934E-1
1.216275342E1,1.030457153E0,-7.551496582E0,1.540296936E0
1.217279442E1,-2.140548706E-1,-7.228168945E0,1.204694824E0
1.218283442E1,-1.470392303E0,-7.450905762E0,9.261241150E-1
1.219287542E1,-2.272574158E0,-8.212971039E0,7.924520874E-1
1.220291642E1,-2.051483917E0,-8.335416412E0,-2.529739380E-1
1.221295742E1,-1.065035248E0,-8.445138245E0,-1.728605347E0
1.222299742E1,-1.478924561E-1,-8.691675568E0,-2.582878876E0
1.223303842E1,1.281335449E-1,-9.285191345E0,-1.967059479E0
1.224307942E1,-3.818559265E-1,-9.840536499E0,-8.623567200E-1
1.225311942E1,-1.341510315E0,-9.995464325E0,5.149291992E-2
1.226316042E1,-2.397264862E0,-1.001597168E1,5.122348022E-1
1.227320142E1,-3.053799591E0,-1.045186523E1,1.101708984E-1
1.228324242E1,-2.588267670E0,-1.133727402E1,-9.345066833E-1
1.229328242E1,-7.653584290E-1,-1.187750061E1,-1.520687714E0
1.230332342E1,1.569785614E0,-1.229198868E1,-9.303153992E-1
1.231336442E1,3.145858154E0,-1.329759750E1,1.507365417E-1
1.232340542E1,3.880081329E0,-1.399125504E1,9.767189026E-1
1.233344542E1,4.339625702E0,-1.348665436E1,1.740131378E0
1.234348642E1,4.035757599E0,-1.303339691E1,2.495161285E0
1.235352742E1,2.633024597E0,-1.371492966E1,2.209255829E0
1.236356742E1,1.276994476E0,-1.477846802E1,1.047821045E-3
1.237360842E1,3.047662354E-1,-1.513098495E1,-2.519410858E0
1.238364942E1,-2.230361938E-1,-1.435963898E1,-2.834804993E0
1.239369042E1,-3.622467041E-2,-1.339624237E1,-1.328487396E0
1.240373042E1,3.318598938E-1,-1.351000580E1,-7.274871826E-2
1.241377142E1,6.494993591E-1,-1.531794617E1,5.598358154E-2
1.242381242E1,1.350940704E0,-1.703532486E1,-4.258644104E-1
1.243385342E1,1.495989075E0,-1.682052155E1,-7.731422424E-1
1.244389342E1,5.185217285E-1,-1.468970261E1,1.118324432E0
1.245393442E1,-5.986051941E-1,-1.240051300E1,3.795357513E0
1.246397542E1,-1.516197052E0,-1.116483261E1,3.021167450E0
1.247401642E1,-2.492915955E0,-1.060754150E1,-1.145717468E0
1.248405642E1,-3.467539215E0,-1.164697998E1,-3.146157532E0
1.249409742E1,-4.110901337E0,-1.437640411E1,8.945397949E-1
1.250413842E1,-4.821024628E0,-1.664269135E1,4.491410065E0
1.251417942E1,-6.031407623E0,-1.738320145E1,4.056863708E0
1.252421942E1,-6.574029236E0,-1.729144226E1,1.922751617E0
1.253426042E1,-5.849535828E0,-1.672262512E1,1.241218872E0
1.254430142E1,-4.698579254E0,-1.563798065E1,1.466500397E0
1.255434242E1,-3.394940186E0,-1.475885880E1,3.966900787E0
1.256438242E1,-1.973945160E0,-1.406639877E1,1.534758453E0
1.257442342E1,-8.307723999E-1,-1.339115295E1,-2.997366943E0
1.258446442E1,1.287322998E-2,-1.208601700E1,-3.614982605E0
1.259450442E1,3.737727356E-1,-1.034304153E1,-6.891668701E-1
1.260454542E1,7.963439941E-2,-8.527317352E0,3.184777222E0
1.261458642E1,-4.984634399E-1,-6.735094299E0,4.771627350E0
1.262462742E1,-1.053658905E0,-5.602100372E0,3.861819305E0
1.263466742E1,-1.218615875E0,-5.100343781E0,3.397185516E0
1.264470842E1,-1.353485413E0,-4.383783875E0,3.455264740E0
1.265474942E1,-1.539548492E0,-3.327131195E0,2.927013245E0
1.266479042E1,-1.757345581E0,-2.744393005E0,2.368225250E0
1.267483042E1,-1.984722748E0,-2.362836456E0,1.952689362E0
1.268487142E1,-2.364782410E0,-2.151026917E0,1.065783691E0
1.269491242E1,-2.972817993E0,-2.070793762E0,2.797682190E-1
1.270495342E1,-3.450474701E0,-2.276765442E0,7.080276489E-2
1.271499342E1,-3.693269806E0,-2.765199738E0,-1.142124939E-1
1.272503442E1,-3.609294434E0,-3.277733917E0,-2.281256104E-1
1.273507542E1,-3.376378784E0,-4.401447144E0,-9.789642334E-1
1.274511642E1,-2.285746765E0,-3.270249481E0,7.147636414E-1
1.275515642E1,-1.143322449E0,-2.365381165E0,6.081852722E-1
1.276519742E1,-8.306227112E-1,-2.499053192E0,-1.924996948E-1
1.277523842E1,-8.617579651E-1,-2.242037659E0,-5.936654663E-1
1.278527942E1,-1.130598907E0,-1.517544250E0,-1.162033539E0
1.279531942E1,-1.623673553E0,-7.116201782E-1,-2.176324310E0
1.280536042E1,-1.946103058E0,-6.108796692E-1,-3.242557068E0
1.281540142E1,-1.599423981E0,-1.578467560E0,-4.436174927E0
1.282544242E1,-9.222322083E-1,-3.160377960E0,-5.827082520E0
1.283548242E1,-4.784051514E-1,-5.748495941E0,-8.302784271E0
1.284552342E1,-2.766247559E-1,-9.938582611E0,-1.372376129E1
1.285556442E1,1.341210938E-1,-1.633268600E1,-2.083187988E1
1.286560542E1,2.245330811E-2,-2.548704941E1,-1.833147949E1
1.287564542E1,-1.945653992E0,-3.405373489E1,-1.298355057E1
1.288568642E1,-3.357518005E0,-3.449501724E1,-1.555520279E1
1.289572742E1,-2.490970001E0,-2.447051331E1,-1.593870529E1
1.290576842E1,-2.017055511E0,-1.010623398E1,-1.180535065E1
1.291580842E1,-1.573378143E0,2.687211914E0,-7.260501709E0
1.292584942E1,-2.067949677E0,1.023361908E1,-4.849315796E0
1.293589042E1,-4.633764038E0,1.075498489E1,-1.730251923E0
1.294593142E1,-6.148613892E0,1.155596924E0,1.166673889E0
1.295597142E1,-5.026247864E0,-9.059909821E0,3.368744659E0
1.296601242E1,-2.784060516E0,-1.602552475E1,5.277724915E0
1.297605342E1,-3.270399170E0,-2.160621964E1,-1.374142456E-1
1.298609442E1,-4.483775940E0,-2.722792923E1,-1.083925964E1
1.299613442E1,-1.286873932E0,-2.510459473E1,-1.069181625E1
1.300617542E1,2.176473999E-1,-1.444705719E1,-1.611249390E0
1.301621642E1,-8.970845032E-1,-4.164340210E0,5.216502228E0
1.302625742E1,-2.245330811E0,2.929557953E0,2.220781860E0
1.303629742E1,-2.519859924E0,3.480861511E0,2.105671234E0
1.304633842E1,-1.463656311E0,3.582051086E-1,4.878505096E0
1.305637942E1,5.418731689E-2,-5.374723206E0,5.836512909E0
1.306642042E1,1.518891449E0,-1.087264023E1,5.410947876E0
1.307646042E1,2.275567932E0,-1.449136505E1,2.963986359E0
1.308650142E1,2.328707428E0,-1.632909348E1,2.129322052E0
1.309654242E1,1.004860382E0,-1.686707474E1,2.536774750E0
1.310658342E1,-1.322200470E0,-1.522558823E1,-2.300715637E-1
1.311662342E1,-3.648662567E0,-1.221549774E1,-2.713108063E0
1.312666442E1,-4.966971130E0,-9.824819183E0,-2.264041901E0
1.313670542E1,-4.740043030E0,-7.752528534E0,-6.295907593E-1
1.314674642E1,-3.094963989E0,-5.951623535E0,8.289761353E-1
1.315678642E1,-1.634900208E0,-4.392615509E0,1.119072876E0
1.316682742E1,-6.138734436E-1,-3.987857208E0,1.759740601E0
1.317686842E1,3.218307495E-1,-4.990023193E0,1.988015900E0
1.318690942E1,1.008003845E0,-6.689888306E0,1.974394226E0
1.319695042E1,1.488953705E0,-8.837921448E0,2.387684784E0
1.320699042E1,2.137704620E0,-9.843829651E0,1.674867096E0
1.321703142E1,2.801873474E0,-9.860894165E0,6.072871399E-1
1.322707242E1,2.961291962E0,-9.678722992E0,2.688409424E-1
1.323711342E1,2.423310699E0,-9.477990417E0,4.622387695E-1
1.324715342E1,1.399290161E0,-9.017098846E0,2.842588806E-1
1.325719442E1,3.595523071E-1,-8.249944153E0,-5.158273315E-1
1.326723542E1,-3.610491943E-1,-7.848479004E0,-6.481521606E-1
1.327727642E1,-6.768923950E-1,-8.233029327E0,-3.941304016E-1
1.328731642E1,-1.163081360E-1,-8.164172516E0,-9.132508850E-1
1.329735742E1,7.849676514E-1,-8.226592712E0,-1.330433350E0
1.330739842E1,1.297950897E0,-8.500373383E0,-1.227896576E0
1.331743942E1,1.153052216E0,-8.657097473E0,-6.210585022E-1
1.332747942E1,3.861968994E-1,-8.649014282E0,2.903961182E-1
1.333752042E1,-9.006770325E-1,-8.824449463E0,1.057101746E0
1.334756142E1,-2.434836731E0,-9.116342468E0,1.123114471E0
1.335760242E1,-3.369792480E0,-9.647737427E0,-6.885681152E-3
1.336764242E1,-3.101999359E0,-1.026999344E1,-1.685045929E0
1.337768342E1,-1.858834534E0,-1.094523926E1,-2.645598450E0
1.338772442E1,1.405577087E-1,-1.187151306E1,-2.345322876E0
1.339776542E1,2.404449921E0,-1.304372543E1,-9.836045837E-1
1.340780542E1,3.611839142E0,-1.434975952E1,2.673440552E-1
1.341784642E1,3.532055054E0,-1.496213608E1,8.003855896E-1
1.342788742E1,2.933749237E0,-1.436832092E1,7.554789734E-1
1.343792842E1,2.134561157E0,-1.336405930E1,2.642005920E-1
1.344796842E1,1.029708710E0,-1.300660263E1,-5.807922363E-1
1.345800942E1,-2.745291138E-1,-1.335283264E1,-1.625769196E0
1.346805042E1,-1.622326355E0,-1.345507004E1,-2.625390472E0
1.347809142E1,-2.204166412E0,-1.329939377E1,-2.643053741E0
1.348813242E1,-1.649719391E0,-1.401700150E1,-1.719025269E0
1.349817242E1,-6.819818115E-1,-1.599349136E1,-9.648934937E-1
1.350821342E1,5.912704468E-1,-1.678220123E1,-1.084494781E0
1.351825442E1,1.881287842E0,-1.532962189E1,-2.817141724E-1
1.352829542E1,2.396217041E0,-1.287397842E1,2.062860260E0
1.353833542E1,2.244282990E0,-1.110675339E1,3.143612823E0
1.354837642E1,1.604064331E0,-1.102547241E1,2.172582092E0
1.355841742E1,-2.115101624E-1,-1.285302200E1,7.191046143E-1
1.356845842E1,-3.248544617E0,-1.433688629E1,8.894503784E-1
1.357849842E1,-5.717660065E0,-1.563049622E1,2.237846375E0
1.358853942E1,-7.435637512E0,-1.724967911E1,1.744771729E0
1.359858042E1,-7.988737335E0,-1.911899185E1,2.109712830E0
1.360862142E1,-6.879992981E0,-2.004556503E1,3.881278839E0
1.361866142E1,-4.221521301E0,-1.865690277E1,4.258943481E0
1.362870242E1,-1.440903625E0,-1.581745743E1,1.045575714E0
1.363874342E1,3.852987671E-1,-1.389874741E1,-1.563947754E0
1.364878467E1,1.094673615E0,-1.296334259E1,-2.332898712E0
1.365882567E1,4.406835938E-1,-1.135942795E1,-1.317111053E0
1.366886567E1,-4.694238281E-1,-9.558522949E0,8.554710388E-1
1.367890667E1,-1.130598907E0,-8.534053345E0,2.397564240E0
1.368894767E1,-9.744735718E-1,-8.364456024E0,3.183280334E0
1.369898867E1,-7.126679993E-1,-7.979306946E0,2.879711609E0
1.370902867E1,-8.702902222E-1,-6.871460724E0,2.142794037E0
1.371906967E1,-1.119821320E0,-5.541177063E0,1.723815308E0
1.372911067E1,-1.646126862E0,-4.067192230E0,8.988807678E-1
1.373915167E1,-2.120939484E0,-3.334016876E0,9.627978516E-1
1.374919167E1,-2.756966858E0,-3.281027069E0,8.896000671E-1
1.375923267E1,-3.058889008E0,-3.042123871E0,8.939410400E-1
1.376927367E1,-2.980003052E0,-2.906805267E0,7.137158203E-1
1.377931467E1,-2.582729187E0,-2.995720367E0,5.804928589E-1
1.378935567E1,-2.170187073E0,-3.378025360E0,4.357438660E-1
1.379939567E1,-1.899100800E0,-3.497027893E0,1.378633118E-1
1.380943667E1,-1.658101959E0,-3.455564117E0,3.308120728E-1
1.381947767E1,-1.163231049E0,-3.071462860E0,5.520520020E-1
1.382951867E1,-5.505551147E-1,-2.693199463E0,4.837939453E-1
1.383955867E1,-3.817062378E-1,-2.221380615E0,1.042132874E0
1.384959967E1,-2.799179077E-1,-1.945653992E0,2.692900085E-1
1.385964067E1,-4.099974060E-1,-1.876497803E0,-6.709048462E-1
1.386968167E1,-7.206015015E-1,-1.459465027E0,-1.559307404E0
1.387972267E1,-1.256636810E0,-7.393125916E-1,-2.539020081E0
1.388976267E1,-1.733245697E0,-5.120851135E-1,-3.582949219E0
1.389980367E1,-1.631607056E0,-1.321601715E0,-4.775818634E0
1.390984467E1,-1.168919220E0,-2.622247009E0,-6.060896301E0
1.391988567E1,-7.373666382E-1,-4.491709442E0,-7.728877716E0
1.392992567E1,-8.184979248E-1,-7.343728638E0,-1.112501541E1
1.393996667E1,-1.024170227E0,-1.225351868E1,-1.647414185E1
1.395000767E1,-1.194965057E0,-2.079520615E1,-1.831666031E1
1.396004867E1,-2.477797394E0,-3.211317032E1,-1.392224854E1
1.397008867E1,-4.924010468E0,-3.884766586E1,-1.494522125E1
1.398012967E1,-4.675676880E0,-3.206676682E1,-1.624856094E1
1.399017067E1,-3.322341156E0,-1.582434311E1,-1.344863342E1
1.400021167E1,-2.430346069E0,-6.526428223E-2,-9.546847229E0
1.401025267E1,-1.762734375E0,1.006551865E1,-6.108347626E0
1.402029267E1,-3.090024261E0,1.225127335E1,-3.720662842E0
1.403033367E1,-4.623285828E0,3.675007782E0,-2.487976227E0
1.404037467E1,-4.950355682E0,-8.593629456E0,9.520202637E-1
1.405041567E1,-4.383334808E0,-1.678938629E1,7.051985321E0
1.406045567E1,-2.657723236E0,-2.195499435E1,3.035387878E0
1.407049667E1,3.457809448E-2,-2.481030670E1,-1.108355164E1
1.408053767E1,3.586541748E-1,-2.138078842E1,-9.126970367E0
1.409057867E1,-1.043031006E0,-1.044991928E1,-1.731599121E0
1.410061967E1,-2.793341217E0,-5.002597046E-1,2.275268555E-2
1.411065967E1,-4.272415466E0,5.333558807E0,2.631527710E0
1.412070067E1,-2.955903168E0,4.666994934E0,9.101074219E-1
1.413074167E1,-8.872050476E-1,-1.741628265E0,3.037034454E0
1.414078267E1,3.616479492E-1,-8.434660034E0,6.377038879E0
1.415082267E1,1.258283386E0,-1.383453094E1,5.369783478E0
1.416086367E1,2.296075287E0,-1.806009384E1,3.222349091E0
1.417090467E1,2.983296204E0,-2.048205734E1,3.386407928E0
1.418094567E1,2.396815796E0,-1.936822357E1,2.795885925E0
1.419098567E1,7.460485840E-1,-1.484537888E1,-1.211281128E0
1.420102667E1,-1.294058990E0,-1.051293823E1,-3.202141113E0
1.421106767E1,-3.038082275E0,-7.825426941E0,-2.702779541E0
1.422110867E1,-4.074826355E0,-6.668033752E0,-7.818241882E-1
1.423114967E1,-4.256099396E0,-6.650220795E0,7.475454712E-1
1.424118967E1,-3.429967346E0,-6.182742920E0,1.682650909E0
1.425123067E1,-2.120191040E0,-5.274132385E0,1.820514221E0
1.426127167E1,-7.707472229E-1,-5.456902313E0,1.816622314E0
1.427131267E1,2.653981018E-1,-6.784641266E0,1.644330597E0
1.428135267E1,8.541238403E-1,-8.616082764E0,1.412163391E0
1.429139367E1,1.247056732E0,-9.817484436E0,6.697073364E-1
1.430143467E1,1.661844177E0,-9.580976257E0,1.170565796E-1
1.431147567E1,1.758094025E0,-8.702453156E0,-3.960763550E-1
1.432151667E1,1.581611023E0,-7.879763947E0,-1.621128845E-1
1.433155667E1,1.268761597E0,-7.225773926E0,8.387059021E-1
1.434159767E1,7.940986633E-1,-6.949598236E0,1.514700165E0
1.435163867E1,4.355941772E-2,-7.058272247E0,1.160985718E0
1.436167967E1,-6.283932495E-1,-7.361092529E0,5.670208740E-1
1.437171967E1,-8.436456299E-1,-7.579488373E0,9.759704590E-2
1.438176067E1,-4.131408691E-1,-7.606582031E0,2.170486450E-2
1.439180167E1,2.737806702E-1,-7.533833313E0,-2.972817993E-1
1.440184267E1,5.345384216E-1,-8.034392395E0,-7.429051208E-1
1.441188367E1,2.493814087E-1,-8.650062103E0,-7.996371460E-1
1.442192367E1,-4.361929321E-1,-9.193581848E0,-5.649252319E-1
1.443196467E1,-1.314865723E0,-9.890083466E0,-5.182223511E-1
1.444200567E1,-2.033221893E0,-1.052236862E1,-8.184979248E-1
1.445204667E1,-2.401755524E0,-1.127021347E1,-1.362915802E0
1.446208767E1,-2.295775909E0,-1.214649124E1,-1.861977997E0
1.447212767E1,-1.135089569E0,-1.220501953E1,-1.851799164E0
1.448216867E1,9.675878906E-1,-1.196327225E1,-8.385562134E-1
1.449220967E1,2.844983826E0,-1.212403793E1,8.075706482E-1
1.450225067E1,4.147126007E0,-1.225486588E1,2.296823730E0
1.451229067E1,4.624183960E0,-1.304641983E1,2.869383087E0
1.452233167E1,3.924389191E0,-1.468700821E1,1.558558960E0
1.453237267E1,2.502945099E0,-1.614497635E1,-1.460363159E0
1.454241367E1,1.202599182E0,-1.625918884E1,-3.559747467E0
1.455245467E1,1.902543640E-1,-1.519624924E1,-2.970872040E0
1.456249467E1,-3.733236694E-1,-1.430350571E1,-9.304650879E-1
1.457253567E1,-3.781137085E-1,-1.486199432E1,-3.177891541E-1
1.458257667E1,4.351451111E-1,-1.658850403E1,-1.264420624E0
1.459261767E1,1.463356934E0,-1.720207809E1,-1.507964172E0
1.460265767E1,1.508862305E0,-1.524340118E1,2.299218750E-1
1.461269867E1,5.788462830E-1,-1.265453476E1,2.752326508E0
1.462273967E1,-7.273374939E-1,-1.095092743E1,3.338208160E0
1.463278067E1,-2.281405792E0,-1.025697052E1,1.234632568E0
1.464282167E1,-3.524570618E0,-1.128578110E1,-1.907034302E-1
1.465286192E1,-4.447700958E0,-1.408121796E1,8.298742676E-1
1.466290292E1,-4.964127045E0,-1.708606934E1,2.820883942E0
1.467294392E1,-5.766308899E0,-1.871707764E1,2.763852539E0
1.468298492E1,-6.851252747E0,-1.947330505E1,1.037342834E0
1.469302492E1,-6.312672729E0,-1.986384293E1,2.088906097E0
1.470306592E1,-4.632865906E0,-1.841291016E1,3.881278839E0
1.471310692E1,-2.598745880E0,-1.637160507E1,4.682562561E0
